X,Y,OBJECTID_12,OBJECTID_1,OBJECTID,DIR_P,STREET,DIR_S,STYPE,X1_DIR_P,X1_STRT,X1_DIR_S,X1_STYPE,X2_DIR_P,X2_STRT,X2_DIR_S,X2_STYPE,TR_DIR,SPOT,ZIP,BSI_DIST,BSI_ID,GPS_STAT,STATUS,IN_SERVICE,BLOCK,SHELTER,WITH_SHLTR,SH_BENCH,SH_QUAN,BENCH,WITH_BNCH,BN_QUAN,TR_CAN,WITH_TCAN,TR_QUAN,CURR_EDIT,COMMENT,SOURCE,CHG_PERS,ATT_DATE,GPS_DATE,SRVD_RTS,STOPABBR,ONSTREET,ATSTREET,STOPNAME,POINT_X,POINT_Y,LON,LAT,TO_DELETE,FAREZONEID,WITH_KIOSK,RT_LAYOVER,ADAComp,SRVD_RTS_O,GlobalID,created_us,created_da,last_edite,last_edi_1
-95.380774595094763,29.779483773527097,7588,12409,0, ,WHITE OAK, ,DR, ,WATSON, ,ST, , , , ,E,NS,77009,20,12384,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 24ft W,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,WHIWATEN,WHITE OAK DR,WATSON ST,WHITE OAK DR @ WATSON ST,0,0,0,0,N, , , , , ,{0530E68F-BBA7-40F6-B1E5-FBD849890FBF}, ,,vw08,2016-01-06T00:00:00.000Z
-95.380821933917332,29.77960533029843,7589,12410,0, ,WHITE OAK, ,DR, ,WATSON, ,ST, , , , ,W,FS,77009,20,12385,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 115 W  chngd spot stopabbr to FS,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,WHIWATWF,WHITE OAK DR,WATSON ST,WHITE OAK DR @ WATSON ST,0,0,0,0,N, , , , , ,{436F0BE6-2A03-4587-B45C-A426240FA4A0}, ,,vw08,2016-01-06T00:00:00.000Z
-95.367428626860146,29.779406608667969,7590,12412,0, ,WHITE OAK, ,DR, ,SOUTH, ,ST, , , , ,E,NS,77009,22,12387,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 13ft N,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,WHISOUEN,WHITE OAK DR,SOUTH ST,WHITE OAK DR @ SOUTH ST,0,0,0,0,N, , , , , ,{A5E773F3-889E-4C49-8CE1-C52372DA7262}, ,,vw08,2016-01-06T00:00:00.000Z
-95.367119075194722,29.779647743701915,7591,12413,0, ,WHITE OAK, ,DR, ,SOUTH, ,ST, , , , ,W,NS,77009,22,12388,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS moved 30ft E,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,WHISOUWN,WHITE OAK DR,SOUTH ST,WHITE OAK DR @ SOUTH ST,0,0,0,0,N, , , , , ,{E910BAA4-C726-4904-AB9B-30EEA51FDC4E}, ,,vw08,2016-01-06T00:00:00.000Z
-95.364121499766981,29.780634117095872,7592,12414,0, ,QUITMAN, ,ST,N,MAIN, ,ST, , , , ,E,NS,77009,22,12389,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 48ft W,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,QUIMAIEN,QUITMAN ST,N MAIN ST,QUITMAN ST @ N MAIN ST,0,0,0,0,N, , , , , ,{743068FF-A8FD-4422-B041-449EA62A524C}, ,,vw08,2016-01-06T00:00:00.000Z
-95.360388426047848,29.781977488485325,7593,12415,0, ,QUITMAN, ,ST, ,FULTON, ,ST, , , , ,E,NS,77009,22,12390,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 89ft W,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,QUIFULEN,QUITMAN ST,FULTON ST,QUITMAN ST @ FULTON ST,0,0,0,0,N, , , , , ,{4D093B4C-4F7F-40A7-859E-E0210A44095C}, ,,vw08,2016-01-06T00:00:00.000Z
-95.359847523864289,29.78231643847958,7594,12416,0, ,QUITMAN, ,ST, ,FULTON, ,ST, , , , ,W,NS,77009,22,12391,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 17ft E,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,QUTFULWN,QUITMAN ST,FULTON ST,QUITMAN ST @ FULTON ST,0,0,0,0,N, , , , , ,{F062C1FC-0565-415B-9F9B-762933926B15}, ,,vw08,2016-01-06T00:00:00.000Z
-95.372235555316507,29.780646536611584,7595,12417,0, ,WHITE OAK, ,DR, ,HOUSTON, ,AVE, , , , ,W,FS,77009,20,12392,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Made spelling correction to street name,IT,VW,2016-04-08T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 66 -,WHTHOUWF,WHITE OAK DR,HOUSTON AVE,WHITE OAK DR @ HOUSTON AVE,0,0,0,0,N, , , , , ,{ACA175D2-8D31-4AAC-ACB7-C384D77E1A44}, ,,sn01,2016-04-19T00:00:00.000Z
-95.380905100337657,29.780712165096393,7596,12421,0, ,WATSON, ,ST, ,USENER, ,ST, , , , ,S,NS,77009,20,12396,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 13ft S,FV20151221,VW,2016-01-13T00:00:00.000Z,2015-12-21T00:00:00.000Z,- 30 -,WATUSESN,WATSON ST,USENER ST,WATSON ST @ USENER ST,0,0,0,0,N, , , , , ,{51D047CF-8965-432E-87F3-6C6929A66367}, ,,sn01,2016-02-22T00:00:00.000Z
-95.382832772173046,29.768502662058808,7597,12424,0, ,SAWYER, ,ST, ,WASHINGTON, ,AVE, , , , ,S,NS,77007,21,12399,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 24ft N,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 30 -,SAWWASSN,SAWYER ST,WASHINGTON AVE,SAWYER ST @ WASHINGTON AVE,0,0,0,0,N, , , ,N, ,{A08AB7B3-32F6-40EA-86DC-48B7506B01BA}, ,,vw08,2016-01-06T00:00:00.000Z
-95.4342566624791,29.870633708190852,7598,12425,0, ,VICTORY, ,DR, ,VIRGIL, ,ST, , , , ,E,FS,77088,4,12400,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 98ft E,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,VICVIREF,VICTORY DR,VIRGIL ST,VICTORY DR @ VIRGIL ST,0,0,0,0,N, , , , , ,{0ECC680A-D3BA-4C51-A5C9-BF5644961E9E}, ,,sn01,2016-01-12T00:00:00.000Z
-95.429918150658565,29.870765891698113,7599,12426,0, ,VICTORY, ,DR, ,WHEATLEY, ,ST, , , , ,E,NS,77088,4,12401,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 12ft SW,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,VICWHEEN,VICTORY DR,WHEATLEY ST,VICTORY DR @ WHEATLEY ST,0,0,0,0,N, , , , , ,{8837064C-402D-456B-81AE-6CD53F445E39}, ,,sn01,2016-01-12T00:00:00.000Z
-95.429495268691895,29.871001430002,7600,12427,0,N,VICTORY, ,DR, ,WHEATLEY, ,ST, , , , ,W,NS,77088,4,12402,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 19ft W,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,VICWHEWN,VICTORY DR,WHEATLEY ST,VICTORY DR @ WHEATLEY ST,0,0,0,0,N, , , , , ,{9B32CC55-2006-4789-ADC5-B10911D38C77}, ,,sn01,2016-01-12T00:00:00.000Z
-95.423550751835677,29.871032716634041,7601,12428,0,N,VICTORY, ,DR, ,KNOX, ,ST, , , , ,W,NS,77088,4,12403,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 14ft SW,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,VICKNOWN,VICTORY DR,KNOX ST,VICTORY DR @ KNOX ST,0,0,0,0,N, , , , , ,{6F8360A4-2186-49DD-AF6C-552C9DD2127A}, ,,sn01,2016-01-12T00:00:00.000Z
-95.420659705672691,29.871763665425686,7602,12430,0, ,DEPRIEST, ,ST, ,PROSPER, ,ST, , , , ,N,NS,77088,4,12405,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 9ft W,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,DEPPRONN,DEPRIEST ST,PROSPER ST,DEPRIEST ST @ PROSPER ST,0,0,0,0,N, , , , , ,{993BE7C1-159B-454D-BD32-69442A7B34F0}, ,,sn01,2016-01-12T00:00:00.000Z
-95.42078097205632,29.871184163016327,7603,12431,0, ,DEPRIEST, ,ST, ,VICTORY, ,DR, , , , ,S,NS,77088,4,12406,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 18ft NE,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,DEPVICSN,DEPRIEST ST,VICTORY DR,DEPRIEST ST @ VICTORY DR,0,0,0,0,N, , , , , ,{2B690812-54BA-44DB-861E-FF6021C27EAF}, ,,sn01,2016-01-12T00:00:00.000Z
-95.421033571818995,29.874193950068612,7604,12432,0, ,DEPRIEST, ,ST, ,RINGOLD, ,ST, , , , ,N,NS,77088,4,12407,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 21ft SW,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,DEPRINNN,DEPRIEST ST,RINGOLD ST,DEPRIEST ST @ RINGOLD ST,0,0,0,0,N, , , , , ,{8A0FD3ED-59A4-4357-9CA5-2FF877F28085}, ,,sn01,2016-01-12T00:00:00.000Z
-95.415042554015201,29.870808979897468,7605,12433,0,S,VICTORY, ,DR, ,BANJO, ,ST, , , , ,E,NS,77088,4,12408,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 27ft NW,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 30 -,VICBANEN,VICTORY DR,BANJO ST,VICTORY DR @ BANJO ST,0,0,0,0,N, , , , , ,{35DC5BD0-0DC3-4806-9DE9-8E4D41EED1D2}, ,,sn01,2016-01-12T00:00:00.000Z
-95.536104373956945,29.781399033809024,7606,12434,0, ,MEMORIAL CITY, ,WAY, ,GAYLORD, ,DR, , , , ,S,NS,77024,17,12409,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 40ft S,FV20150902  VW,spn,2015-09-02T00:00:00.000Z,2015-09-02T00:00:00.000Z,- 26 160 -,MEMGAYSN,MEMORIAL CITY WAY,GAYLORD DR,MEMORIAL CITY WAY @ GAYLORD DR,0,0,0,0,N, , , , , ,{A33FE953-7EB7-4B69-AABC-2E56040D1754}, ,, ,
-95.535991958552628,29.778979643686966,7607,12435,0, ,MEMORIAL CITY, ,WAY, ,BARRYKNOLL, ,LN, , , , ,S,NS,77024,17,12410,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 40ft N,FV20150902  VW,spn,2015-09-02T00:00:00.000Z,2015-09-02T00:00:00.000Z,- 26 160 -,MEMBARSN,MEMORIAL CITY WAY,BARRYKNOLL LN,MEMORIAL CITY WAY @ BARRYKNOLL LN,0,0,0,0,N, , , , , ,{04E06C75-6F4B-4311-885B-370490A03B6D}, ,, ,
-95.544065583809939,29.778258949947393,7608,12437,0, ,BARRYKNOLL, ,LN, ,GESSNER, ,RD, , , , ,W,NS,77024,17,12412,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS moved 23ft W,FV20150902,spn,2015-09-02T00:00:00.000Z,2015-09-02T00:00:00.000Z,- 26 160 -,BARGESWN,BARRYKNOLL LN,GESSNER RD,BARRYKNOLL LN @ GESSNER RD,0,0,0,0,N, , , , , ,{1794ED85-F781-4616-B5F6-24122D45A7F6}, ,, ,
-95.428987661403383,29.801538297049408,7609,12438,0,W,18TH, ,ST,W,TC JESTER, ,BLVD, , , , ,E,NS,77008,18,12413,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved to W TC Jester Blvd EB NS,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 26 -,18TTC EN,W 18TH ST,TC JESTER BLVD,W 18TH ST @ TC JESTER BLVD,0,0,0,0,N, , , , , ,{ACE25D36-7C03-4E40-A3BA-BBE9641166E0}, ,,vw08,2016-01-06T00:00:00.000Z
-95.435279312270481,29.801510928822722,7610,12439,0,W,18TH, ,ST, ,SEASPRAY, ,CT, , , , ,E,NS,77008,18,12414,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 26 -,18TSEAEN,W 18TH ST,SEASPRAY CT,W 18TH ST @ SEASPRAY CT,0,0,0,0,N, , , ,N, ,{391E6EF0-CF22-4290-A190-545A9D965B25}, ,,vw08,2016-01-06T00:00:00.000Z
-95.434998033367108,29.801726742127816,7611,12440,0,W,18TH, ,ST, ,SEASPRAY, ,CT, , , , ,W,NS,77008,18,12415,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 18ft SW,FV20151009,spn,2015-10-12T00:00:00.000Z,2015-10-09T00:00:00.000Z,- 26 -,18TSEAWN,W 18TH ST,SEASPRAY CT,W 18TH ST @ SEASPRAY CT,0,0,0,0,N, , , ,N, ,{154DF0A7-9AB5-4413-89A7-2A10C309BFAB}, ,,vw08,2016-01-06T00:00:00.000Z
-95.569714545524079,29.813032913002324,7612,12441,0, ,HAMMERLY, ,BLVD, ,BRITTMOORE, ,RD, , , , ,W,NS,77043,16,12416,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 4ft SE,FV20151125,VW,2015-12-01T00:00:00.000Z,2015-11-25T00:00:00.000Z,- 58 -,HAMBRIWN,HAMMERLY BLVD,BRITTMOORE RD,HAMMERLY BLVD @ BRITTMOORE RD,0,0,0,0,N, , , , , ,{663841B8-C74A-40EB-BF0A-B6608216598C}, ,,vw08,2016-01-06T00:00:00.000Z
-95.569836398761197,29.82010332654972,7613,12442,0, ,BRITTMOORE, ,RD, ,ALCOTT, ,DR, ,KEMPWOOD, ,DR,N,MB,77043,16,12417,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 16ft NW,FV20151125,VW,2015-12-01T00:00:00.000Z,2015-11-25T00:00:00.000Z,- 58 -,BRIALCNM,BRITTMOORE RD,ALCOTT DR,BRITTMOORE RD @ ALCOTT DR,0,0,0,0,N, , , , , ,{3D10812C-299C-4097-9186-8B5B36313FAC}, ,,vw08,2016-01-06T00:00:00.000Z
-95.570049190038517,29.816247744852031,7614,12443,0, ,BRITTMOORE, ,RD, ,HAMMERLY, ,DR, ,ALCOTT, ,DR,S,MB,77043,16,12418,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 535ft S,FV20160525,VW,2016-05-27T00:00:00.000Z,2016-05-25T00:00:00.000Z,- 58 -,BRIHAMSM,BRITTMOORE RD,HAMMERLY DR,BRITTMOORE RD @ HAMMERLY DR,0,0,0,0,N, , , , , ,{0D22966D-7D28-45A5-8A9C-98EF2962E2AD}, ,,vw08,2016-06-17T00:00:00.000Z
-95.569848458044092,29.823368668078647,7615,12444,0, ,BRITTMOORE, ,RD, ,KEMPWOOD, ,DR, , , , ,N,NS,77043,16,12419,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 5ft SW,FV20151125,VW,2015-12-01T00:00:00.000Z,2015-11-25T00:00:00.000Z,- 58 -,BRIKEMNN,BRITTMOORE RD,KEMPWOOD DR,BRITTMOORE RD @ KEMPWOOD DR,0,0,0,0,N, , , , , ,{8EE49589-387A-4418-A0DE-C9CC0A2D40D6}, ,,vw08,2016-01-06T00:00:00.000Z
-95.57004574958701,29.823739096953677,7616,12445,0, ,BRITTMOORE, ,RD, ,KEMPWOOD, ,DR, , , , ,S,NS,77043,16,12420,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 4ft NW,FV20151125,VW,2015-12-01T00:00:00.000Z,2015-11-25T00:00:00.000Z,- 58 -,BRIKEMSN,BRITTMOORE RD,KEMPWOOD DR,BRITTMOORE RD @ KEMPWOOD DR,0,0,0,0,N, , , , , ,{630A4DA3-CB85-4779-91A9-AC12C3278758}, ,,vw08,2016-01-06T00:00:00.000Z
-95.569873910249456,29.827288110225961,7617,12446,0, ,BRITTMOORE, ,RD, ,MOSSRIDGE, ,RD, , , , ,N,NS,77043,16,12421,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 17ft SW,FV20151125,VW,2015-12-01T00:00:00.000Z,2015-11-25T00:00:00.000Z,- 58 -,BRIMOSNN,BRITTMOORE RD,MOSSRIDGE RD,BRITTMOORE RD @ MOSSRIDGE RD,0,0,0,0,N, , , , , ,{EB8B39BE-D187-4CCD-8B3E-719256127505}, ,,vw08,2016-01-06T00:00:00.000Z
-95.570077318224804,29.827634228046755,7618,12447,0, ,BRITTMOORE, ,RD, ,MOSSRIDGE, ,RD, , , , ,S,NS,77043,16,12422,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 17ft NW,FV20151125,VW,2015-12-01T00:00:00.000Z,2015-11-25T00:00:00.000Z,- 58 -,BRIMOSSN,BRITTMOORE RD,MOSSRIDGE RD,BRITTMOORE RD @ MOSSRIDGE RD,0,0,0,0,N, , , , , ,{3D6E76FF-4128-457E-8B7A-B55E5580F142}, ,,vw08,2016-01-06T00:00:00.000Z
-95.56986634615123,29.831659584193893,7619,12448,0, ,BRITTMOORE, ,RD, ,CLAY, ,RD, , , , ,N,NS,77043,16,12423,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,FV20150909,spn,2015-09-09T00:00:00.000Z,2015-09-09T00:00:00.000Z,- 58 -,BRICLANN,BRITTMOORE RD,CLAY RD,BRITTMOORE RD @ CLAY RD,0,0,0,0,N, , , , , ,{43809A6A-9CC9-48DC-A06D-C801416C1A24}, ,, ,
-95.570087330653081,29.831539142433385,7620,12449,0, ,BRITTMOORE, ,RD, ,CLAY, ,RD, , , , ,S,FS,77043,16,12424,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 65ft N,FV20150909,spn,2015-09-09T00:00:00.000Z,2015-09-09T00:00:00.000Z,- 58 -,BRICLASF,BRITTMOORE RD,CLAY RD,BRITTMOORE RD @ CLAY RD,0,0,0,0,N, , , , , ,{B2151156-02C3-45F0-9580-C062F6A177E9}, ,, ,
-95.56695596408467,29.832014016174373,7621,12450,0, ,CLAY, ,RD, ,CLAYMOORE PARK, ,DR, , , , ,W,NS,77041,16,12425,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 9ft W,FV20150909,spn,2015-09-09T00:00:00.000Z,2015-09-09T00:00:00.000Z,- 58 -,CLACLAWN,CLAY RD,CLAYMOORE PARK DR,CLAY RD @ CLAYMOORE PARK DR,0,0,0,0,N, , , , , ,{B6974248-5354-41DD-8985-DA560B73B69C}, ,, ,
-95.563344931655266,29.835308857087099,7622,12451,0,W,SAM HOUSTON,N,PKWY, ,CAPITAL PARK, ,WAY, , , , ,N,NS,77041,8,12426,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,FV20150909,spn,2015-09-09T00:00:00.000Z,2015-09-09T00:00:00.000Z,- 36 58 -,SAMCAPNN,SAM HOUSTON PKWY,CAPITAL PARK WAY,SAM HOUSTON PKWY @ CAPITAL PARK WAY,0,0,0,0,N, , , , , ,{0ECE1F1F-5D9E-48EF-AE09-94EAF14BBCCF}, ,, ,
-95.559490105971818,29.836063843923778,7623,12452,0, ,CAPITAL PARK, ,WAY, ,WESTWAY PARK, ,BLVD, , , , ,E,NS,77041,8,12427,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,FV20150909,spn,2015-09-09T00:00:00.000Z,2015-09-09T00:00:00.000Z,- 36 58 -,CAPWESEN,CAPITAL PARK WAY,WESTWAY PARK BLVD,CAPITAL PARK WAY @ WESTWAY PARK BL,0,0,0,0,N, , , , , ,{40575FB7-928E-4D27-A733-6A8472A9C404}, ,, ,
-95.559778056928948,29.832246464848076,7624,12453,0, ,WESTWAY PARK, ,BLVD, ,CLAY, ,RD, , , , ,S,NS,77041,8,12428,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 3ft NE,FV20151125,VW,2015-12-01T00:00:00.000Z,2015-11-25T00:00:00.000Z,- 36 58 -,WESCLASN,WESTWAY PARK BLVD,CLAY RD,WESTWAY PARK BLVD @ CLAY RD,0,0,0,0,N, , , , , ,{D92E2796-AD26-4324-AFD0-5A290D356BCB}, ,,vw08,2016-01-06T00:00:00.000Z
-95.561856270923869,29.832099247911732,7625,12454,0, ,CLAY, ,RD,W,SAM HOUSTON,N,PKWY, , , , ,W,NS,77041,8,12429,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,FV20150909,spn,2015-09-09T00:00:00.000Z,2015-09-09T00:00:00.000Z,- 36 58 -,CLASAMWN,CLAY RD,SAM HOUSTON PKWY,CLAY RD @ SAM HOUSTON PKWY,0,0,0,0,N, , , , , ,{3E5713B4-4ABC-47B9-9EF5-D8C3E86DCCA6}, ,, ,
-95.563185364959878,29.831170826174539,7626,12455,0,W,SAM HOUSTON,N,PKWY, ,CLAY, ,RD, , , , ,N,NS,77043,8,12430,A,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS moved 158ft S,FV20150909,spn,2015-09-09T00:00:00.000Z,2015-09-09T00:00:00.000Z,- 36 -,SAMCLANN,SAM HOUSTON PKWY,CLAY RD,SAM HOUSTON PKWY @ CLAY RD,0,0,0,0,N, , , , , ,{FE55FC2C-9F85-46A6-9DA7-1FB9ABB9947B}, ,, ,
-95.394729275719527,29.869815795054418,7627,12503,0,E,LITTLE YORK, ,RD, ,WERNER, ,ST, , , , ,E,NS,77076,11,12478,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 14ft SW,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITWEREN,LITTLE YORK RD,WERNER ST,LITTLE YORK RD @ WERNER ST,0,0,0,0,N, , , , , ,{05E842D5-CC37-4CE8-BF37-613A997258CE}, ,,sn01,2016-01-12T00:00:00.000Z
-95.394390123709158,29.870052783753145,7628,12504,0,E,LITTLE YORK, ,RD, ,WERNER, ,ST, , , , ,W,NS,77076,5,12479,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 3ft S,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITWERWN,LITTLE YORK RD,WERNER ST,LITTLE YORK RD @ WERNER ST,0,0,0,0,N, , , , , ,{78B431D8-80A2-45B4-8333-4BB22D230B59}, ,,sn01,2016-01-12T00:00:00.000Z
-95.39142469081682,29.869853835589453,7629,12505,0,E,LITTLE YORK, ,RD, ,NORDLING, ,RD, , , , ,E,NS,77076,11,12480,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 6ft N,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITNRDEN,LITTLE YORK RD,NORDLING RD,LITTLE YORK RD @ NORDLING RD,0,0,0,0,N, , , , , ,{A6A7195F-C37D-445A-817C-B3DE654F5397}, ,,sn01,2016-01-12T00:00:00.000Z
-95.385956366587692,29.869905966812841,7630,12507,0,E,LITTLE YORK, ,RD, ,AIRLINE, ,RD, , , , ,E,NS,77076,11,12482,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 37ft SW,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITAIREN,LITTLE YORK RD,AIRLINE RD,LITTLE YORK RD @ AIRLINE RD,0,0,0,0,N, , , , , ,{32F2D6D2-B518-4D8F-8979-F583EFD74D3E}, ,,sn01,2016-01-12T00:00:00.000Z
-95.384670410742132,29.870128381471474,7631,12508,0, ,LITTLE YORK, ,RD, ,AIRLINE, ,RD, , , , ,W,NS,77076,5,12483,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 8ft SE,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITAIRWN,LITTLE YORK RD,AIRLINE RD,LITTLE YORK RD @ AIRLINE RD,0,0,0,0,N, , , , , ,{68A9FB20-C3A1-4D39-AF4B-D2B588D1F021}, ,,sn01,2016-01-12T00:00:00.000Z
-95.379675936691086,29.869975558102254,7632,12509,0, ,LITTLE YORK, ,RD, ,ODONNELL, ,DR, , , , ,E,NS,77076,11,12484,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 31ft W,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITODOEN,LITTLE YORK RD,ODONNELL DR,LITTLE YORK RD @ ODONNELL DR,0,0,0,0,N, , , , , ,{879ED15F-CE0B-45A9-8A68-3F60DFA35BFB}, ,,sn01,2016-01-12T00:00:00.000Z
-95.379430399908571,29.870182700430377,7633,12510,0, ,LITTLE YORK, ,RD, ,ODONNELL, ,DR, , , , ,W,NS,77076,5,12485,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 26ft SW,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITODOWN,LITTLE YORK RD,ODONNELL DR,LITTLE YORK RD @ ODONNELL DR,0,0,0,0,N, , , , , ,{8BD412FB-A0DE-4208-854F-814C62A75038}, ,,sn01,2016-01-12T00:00:00.000Z
-95.375380105152516,29.870066663457528,7634,12511,0, ,LITTLE YORK, ,RD, ,DOWNEY, ,ST, , , , ,E,NS,77076,11,12486,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 4ft W,FV20151215,VW,2015-12-16T00:00:00.000Z,2015-12-15T00:00:00.000Z,- 79 -,LITDOWEN,LITTLE YORK RD,DOWNEY ST,LITTLE YORK RD @ DOWNEY ST,0,0,0,0,N, , , , , ,{159CB13B-CCA3-40B3-BBBD-3227D67D8CC0}, ,,sn01,2016-01-12T00:00:00.000Z
